title,url,instructor,rating,reviews_count,price,original_price,duration,lectures,level
"Strategic Goal Setting for Personal and Professional SuccessLearn the art of goal setting, strategic planning + productivity techniques to craft a clear blueprint for your future.Rating: 4.6 out of 51842 reviews9.5 total hours31 lecturesAll LevelsCurrent price: $59.99",https://www.udemy.com/course/design-for-life-how-to-create-your-own-personal-life-plan/,"Kain Ramsay, The School for Self-Improvement and Personal Growth, Academy of Applied Psychology",4.6,"1,842",$59.99,,9.5 total hours,31 lectures,All Levels
"A Complete Guide to Prioritisation, Focus and ProductivityLearn the secrets to uncovering your true motivation, setting priorities, staying focused + achieving meaningful goals.Rating: 4.4 out of 51288 reviews12.5 total hours38 lecturesAll LevelsCurrent price: $64.99",https://www.udemy.com/course/unlimited-success-transform-your-personal-productivity/,"Kain Ramsay, The School for Self-Improvement and Personal Growth, Academy of Applied Psychology",4.4,"1,288",$64.99,,12.5 total hours,38 lectures,All Levels
"Productivity Machine: Time Management & Productivity HacksProductivity & Time Management Strategies for Goal Setting, Eliminating Distractions, & Building Habits for Success.Rating: 4.5 out of 534894 reviews2.5 total hours19 lecturesAll LevelsCurrent price: $44.99",https://www.udemy.com/course/productivitymachine/,Patrick Dang,4.5,"34,894",$44.99,,2.5 total hours,19 lectures,All Levels
"Boost Your Productivity: Adapt, Improve, Do!Get increased productivity with a boost in willpower, habits, motivation, goal setting and decision making process.Rating: 4.5 out of 527639 reviews1 total hour9 lecturesAll LevelsCurrent price: $34.99",https://www.udemy.com/course/self-mastery/,Doru Catana,4.5,"27,639",$34.99,,1 total hour,9 lectures,All Levels
Become a SpeedDemon 1: Productivity Tricks to Have More TimeThe original and most popular course on productivity and automation. We suggest choosing our updated version 2 instead!Rating: 4.2 out of 56221 reviews2.5 total hours37 lecturesAll LevelsCurrent price: $49.99,https://www.udemy.com/course/become-a-speeddemon-hack-automation-focus-efficiency-to-have-more-time/,"Jonathan Levi, SuperHuman Academy®",4.2,"6,221",$49.99,,2.5 total hours,37 lectures,All Levels
"Basic Computer Skills: Hands-On Training for BeginnersBuild essential computer skills fast: apps, folders, typing, settings & real-world projects made easy.Rating: 4.6 out of 55473 reviews11.5 total hours190 lecturesBeginnerCurrent price: $64.99",https://www.udemy.com/course/computer-literacy/,Todd McLeod,4.6,"5,473",$64.99,,11.5 total hours,190 lectures,Beginner
How to be more productive working from homeLearn to plan your day strategically so that you can be more productive and have time left overRating: 4.4 out of 55426 reviews0.5 total hours17 lecturesAll LevelsCurrent price: $19.99,https://www.udemy.com/course/bemoreproductive/,"Christopher Greenwood, Melanie Greenwood",4.4,"5,426",$19.99,,0.5 total hours,17 lectures,All Levels
Remote Worker's Guide to Time ManagementHow to manage your time effectively and work productively from home.Rating: 4.6 out of 54413 reviews2 total hours12 lecturesAll LevelsCurrent price: $24.99,https://www.udemy.com/course/timemanagementforremoteworkers/,Anne Parmeter,4.6,"4,413",$24.99,,2 total hours,12 lectures,All Levels
How To Be Hyper Productive When Working From Home Off-SiteDiscover these hyper- productivity secrets and how to apply them to your home-based job or work-from-home business.Rating: 4.1 out of 54199 reviews1 total hour19 lecturesAll LevelsCurrent price: $19.99,https://www.udemy.com/course/productivity-productive-home-business/,Dave Espino,4.1,"4,199",$19.99,,1 total hour,19 lectures,All Levels
"30 Day Challenge to a More Productive and Much Happier You!Award Winning MBA Prof, Ivy League MBA, Successful Venture Capitalist & Top Author Reviewed in Forbes & Business InsiderRating: 4.5 out of 54130 reviews3.5 total hours36 lecturesAll LevelsCurrent price: $84.99",https://www.udemy.com/course/30-day-challenge-to-a-more-productive-and-much-happier-you/,Chris Haroun | 1.5 Million Students | #1 Best Selling Business & Finance Prof.,4.5,"4,130",$84.99,,3.5 total hours,36 lectures,All Levels
"Productivity and Time Management : The Complete GuideProductivity and time management to achieve your goals, eliminate distractions and double your focus and your resultsRating: 4.7 out of 54013 reviews2.5 total hours43 lecturesAll LevelsCurrent price: $44.99",https://www.udemy.com/course/double-your-productivity/,Jamal Lazaar,4.7,"4,013",$44.99,,2.5 total hours,43 lectures,All Levels
"Time Management, Prioritization and ProductivityTime Management:  Avoid Distractions, Stop Procrastinating, Stay Focused, Increase Productivity, Plan & PrioritizeRating: 4.5 out of 53228 reviews1.5 total hours27 lecturesAll LevelsCurrent price: $44.99",https://www.udemy.com/course/time-management-prioritization-and-productivity/,"Joeel & Natalie of Transformation Services, Transformation Services",4.5,"3,228",$44.99,,1.5 total hours,27 lectures,All Levels
"50 Productivity, Personal Development & Time Management TipsPersonal transformation to be a top-1% performer! Personal development, business productivity skills, time managementRating: 4.7 out of 52881 reviews26.5 total hours438 lecturesBeginnerCurrent price: $69.99",https://www.udemy.com/course/productivity-for-entrepreneurs-and-professionals/,Alex Genadinik,4.7,"2,881",$69.99,,26.5 total hours,438 lectures,Beginner
"Productivity: Time Management, Focus and SuccessHow To Become More Productive And Manage Your Time ProperlyRating: 4.1 out of 52681 reviews2 total hours12 lecturesAll LevelsCurrent price: $24.99",https://www.udemy.com/course/productivity-time-management-focus-and-success/,Noah ​Merriby,4.1,"2,681",$24.99,,2 total hours,12 lectures,All Levels
"Success Tips: Boosting Confidence, Wealth & ProductivityBoost your confidence and self-esteem. Get things done & achieve massive goals with proven success strategiesRating: 4.3 out of 52623 reviews2.5 total hours27 lecturesAll LevelsCurrent price: $59.99",https://www.udemy.com/course/strategies-for-success-habits-of-successful-people/,"Jimmy Naraine • Official Udemy Partner, Jimmy Naraine Support",4.3,"2,623",$59.99,,2.5 total hours,27 lectures,All Levels
"The Complete Guide To Activating High PerformanceLearn from the experts & maximize your performance through exercise, nutrition, sleep, mindfulness, and happinessRating: 4.6 out of 52400 reviews3.5 total hours45 lecturesBeginnerCurrent price: $39.99",https://www.udemy.com/course/highperformance/,"Jairek Robbins, Shawn Stevenson, Ben Greenfield",4.6,"2,400",$39.99,,3.5 total hours,45 lectures,Beginner
Delegation Mastery: Increase Productivity & Hit Your Goals!Time management & productivity boost using delegation to delegate tasks to teams & virtual assistants to hit your goals!Rating: 4.4 out of 52157 reviews4 total hours42 lecturesAll LevelsCurrent price: $59.99,https://www.udemy.com/course/delegation-mastery/,"Steve Ballinger, MBA",4.4,"2,157",$59.99,,4 total hours,42 lectures,All Levels
The Complete Personal Productivity Course - Business & LifeYour Personal Productivity Can Soar in Business and in Life. You Can Accomplish More!Rating: 4.3 out of 52129 reviews34 total hours694 lecturesAll LevelsCurrent price: $64.99,https://www.udemy.com/course/the-complete-personal-productivity-course-business-life/,"TJ Walker, Media Training Worldwide Digital",4.3,"2,129",$64.99,,34 total hours,694 lectures,All Levels
"Time Management & Personal Productivity EssentialsBoost your productivity. Learn how to prioritise, organize and focus your efforts to maximise your personal success.Rating: 4.6 out of 52064 reviews1.5 total hours31 lecturesBeginnerCurrent price: $19.99",https://www.udemy.com/course/time-mastery-how-to-transform-your-productivity-and-success/,Richard Lock,4.6,"2,064",$19.99,,1.5 total hours,31 lectures,Beginner
How To Reduce Constant Work InterruptionsReduce interruptions to regain control of your working day and dramatically increase productivity.Rating: 4.6 out of 52012 reviews1.5 total hours48 lecturesAll LevelsCurrent price: $19.99,https://www.udemy.com/course/workplace-interruptions/,Silvia Wright-Davies,4.6,"2,012",$19.99,,1.5 total hours,48 lectures,All Levels
"Time Management & Productivity: Stress Less, Accomplish MoreCOMPLETE Course (7 hours!) for Busy & Stressed People. Get Better Results Now. Regain Control & Make Big Things Happen.Rating: 4.6 out of 51870 reviews7.5 total hours86 lecturesAll LevelsCurrent price: $44.99",https://www.udemy.com/course/time-management-productivity-stress-less-accomplish-more/,"Jimmy Naraine • Official Udemy Partner, Jimmy Naraine Support",4.6,"1,870",$44.99,,7 hours,86 lectures,All Levels
The Complete Personal Productivity Masterclass ®Learn The Scientific Basis Of Time Management And Personal Productivity And Learn How To Use It To Your AdvantageRating: 4.4 out of 51594 reviews5.5 total hours50 lecturesAll LevelsCurrent price: $19.99,https://www.udemy.com/course/personal-productivity-time-management-and-personal-success/,Noah ​Merriby,4.4,"1,594",$19.99,,5.5 total hours,50 lectures,All Levels
"Start Finishing Your ProjectsBoost Your Productivity, Effectiveness, and Creative Momentum by Finishing the Projects that Matter MostRating: 4.5 out of 51371 reviews2 total hours41 lecturesBeginnerCurrent price: $19.99",https://www.udemy.com/course/start-finishing-your-projects/,Charlie Gilkey,4.5,"1,371",$19.99,,2 total hours,41 lectures,Beginner
Get Things Done: Top 7 Productivity Hacks That Actually WorkCut the noise. Work smarter. Execute faster. 7 productivity tools that actually deliver + 45 Minutes of EXTRA MaterialRating: 4.5 out of 51327 reviews2 total hours22 lecturesAll LevelsCurrent price: $19.99,https://www.udemy.com/course/get-things-done-7-productivity-hacks-you-need-to-know/,Jimmy Naraine • Official Udemy Partner,4.5,"1,327",$19.99,,2 total hours,22 lectures,All Levels
Microsoft Word & Excel 365 Productivity TipsHow to make your workday more productiveRating: 4.4 out of 51302 reviews1.5 total hours45 lecturesAll LevelsCurrent price: $19.99,https://www.udemy.com/course/37wetips/,Donna Hanson,4.4,"1,302",$19.99,,1.5 total hours,45 lectures,All Levels
"10x Your Productivity: Time Management, Habits, Focus & MoreStop Procrastination. Get Things Done. Productivity, Time Management, Focus, Habits, Stress Management & Outsourcing!Rating: 4.4 out of 51298 reviews1.5 total hours21 lecturesAll LevelsCurrent price: $34.99",https://www.udemy.com/course/become-super-productive/,Daragh Walsh,4.4,"1,298",$34.99,,1.5 total hours,21 lectures,All Levels
Become a SpeedDemon 2: Productivity Tricks to Have More TimeLearn productivity strategies and easy-to-use tricks to help you get through everyday tasks faster and more efficiently.Rating: 4.2 out of 51240 reviews3 total hours38 lecturesAll LevelsCurrent price: $64.99,https://www.udemy.com/course/become-a-speeddemon-2-productivity-tricks-to-have-more-time/,"Jonathan Levi, SuperHuman Academy®",4.2,"1,240",$64.99,,3 total hours,38 lectures,All Levels
