title,url,instructor,rating,reviews_count,price,original_price,duration,lectures,level,bestseller
"MEAN Fullstack Trello clone: WebSocket, Socket IOLearn MEAN Stack, WebSocket, Socket IO, Angular, Typescript, NodeJS, Express, Mongodb and DeploymentRating: 4.5 out of 5148 reviews9 total hours51 lecturesAll LevelsCurrent price: $9.99Original price: $59.99",https://www.udemy.com/course/build-fullstack-trello-clone-websocket-socket-io/,Oleksandr Kocherhin,Rating: 4.5 out of 54.5,148,$9.99,Original Price$59.99,9 total hours,51 lectures,All Levels,True
"NestJS Mastery: Build & Deploy a Production-Ready APIGo from zero to a deployed & tested NestJS API with TypeScript, TypeORM, PostgreSQL & Docker.Rating: 4.6 out of 51103 reviews25.5 total hours239 lecturesAll LevelsCurrent price: $10.99Original price: $74.99",https://www.udemy.com/course/master-nestjs-the-javascript-nodejs-framework/,"Piotr Jura | 73,000+ Students",Rating: 4.6 out of 54.6,"1,103",$10.99,Original Price$74.99,25.5 total hours,239 lectures,All Levels,True
"Build Servers with Bun and TypeScriptLearn to Build API Services Using Bun, TypeScript, Node and PrismaORMRating: 4.6 out of 513 reviews5 total hours15 lecturesIntermediateCurrent price: $9.99Original price: $34.99",https://www.udemy.com/course/build-servers-with-bunjs-fastify-and-prisma/,David Choi,Rating: 4.6 out of 54.6,13,$9.99,Original Price$34.99,5 total hours,15 lectures,Intermediate,True
"The Ultimate Authentication Course with NodeJS and ReactAuthenticate with Access & Refresh Tokens, 2FA, Social Authentication with Google etc.Rating: 4.3 out of 549 reviews4 total hours38 lecturesAll LevelsCurrent price: $9.99Original price: $34.99",https://www.udemy.com/course/react-node-authentication/,Antonio Papa,Rating: 4.3 out of 54.3,49,$9.99,Original Price$34.99,4 total hours,38 lectures,All Levels,True
"React and NodeJS: A Practical Guide with TypescriptNodeJS with Typescript, React Hooks, Redux, MySQL, TypeORM, Upload Images, Export CSVRating: 4.3 out of 573 reviews7 total hours64 lecturesAll LevelsCurrent price: $9.99Original price: $34.99",https://www.udemy.com/course/react-node-admin/,Antonio Papa,Rating: 4.3 out of 54.3,73,$9.99,Original Price$34.99,7 total hours,64 lectures,All Levels,True
Angular Crash Course for Busy DevelopersHave limited time to learn Angular 4 (Angular 2+)? Take this course and learn Angular in 10 hours!Rating: 4.4 out of 519082 reviews10.5 total hours137 lecturesAll LevelsCurrent price: $10.99Original price: $59.99,https://www.udemy.com/course/angular-crash-course/,Mosh Hamedani,Rating: 4.4 out of 54.4,"19,082",$10.99,Original Price$59.99,10 hours,137 lectures,All Levels,True
Typescript: The Complete Developer's GuideMaster Typescript by learning popular design patterns and building complex projects.  Includes React and Express!Rating: 4.7 out of 513974 reviews27 total hours337 lecturesAll LevelsCurrent price: $9.99Original price: $69.99,https://www.udemy.com/course/typescript-the-complete-developers-guide/,Stephen Grider,Rating: 4.7 out of 54.7,"13,974",$9.99,Original Price$69.99,27 total hours,337 lectures,All Levels,True
Mastering TypeScript - 2026 EditionLearn the world's fastest growing programming language from scratch. Includes Webpack & React!Rating: 4.6 out of 56793 reviews11 total hours151 lecturesBeginnerCurrent price: $9.99Original price: $59.99,https://www.udemy.com/course/learn-typescript/,Colt Steele,Rating: 4.6 out of 54.6,"6,793",$9.99,Original Price$59.99,11 total hours,151 lectures,Beginner,True
Angular Essentials (Angular 2+ with TypeScript)The most efficient way to dive into Angular 2+ if you got limited time or need to refresh the basics!Rating: 4.4 out of 55537 reviews6.5 total hours119 lecturesAll LevelsCurrent price: $10.99Original price: $64.99,https://www.udemy.com/course/angular-essentials-angular-2-angular-4-with-typescript/,"Academind by Maximilian Schwarzmüller, Maximilian Schwarzmüller",Rating: 4.4 out of 54.4,"5,537",$10.99,Original Price$64.99,6.5 total hours,119 lectures,All Levels,True
TypeScript for Professionals - by BasaratLearn all about the TypeScript type system - taught by a Microsoft MVPRating: 4.5 out of 54526 reviews3.5 total hours75 lecturesBeginnerCurrent price: $10.99Original price: $59.99,https://www.udemy.com/course/typescript-for-professionals/,Basarat Ali Syed,Rating: 4.5 out of 54.5,"4,526",$10.99,Original Price$59.99,3.5 total hours,75 lectures,Beginner,True
"React & TypeScript - The Practical GuideBuild type-safe React apps & use TypeScript to enhance your components, state management, Redux & side effects code.Rating: 4.6 out of 54247 reviews7.5 total hours102 lecturesIntermediateCurrent price: $9.99Original price: $59.99",https://www.udemy.com/course/react-typescript-the-practical-guide/,"Academind by Maximilian Schwarzmüller, Maximilian Schwarzmüller",Rating: 4.6 out of 54.6,"4,247",$9.99,Original Price$59.99,7.5 total hours,102 lectures,Intermediate,True
"Introduction to TypeScript DevelopmentGet ready to build React, Vue and Angular web and mobile applications by learning the TypeScript programming language.Rating: 4.3 out of 54074 reviews8 total hours49 lecturesBeginnerCurrent price: $10.99Original price: $54.99",https://www.udemy.com/course/introduction-typescript-development/,Jordan Hudgens,Rating: 4.3 out of 54.3,"4,074",$10.99,Original Price$54.99,8 total hours,49 lectures,Beginner,True
TYPESCRIPT FOR BEGINNERSMaster and use TypeScript Syntax in easy steps for Angular DevelopersRating: 4.6 out of 52888 reviews6.5 total hours145 lecturesBeginnerCurrent price: $10.99Original price: $69.99,https://www.udemy.com/course/typescript-for-beginners/,Bharath Thippireddy,Rating: 4.6 out of 54.6,"2,888",$10.99,Original Price$69.99,6.5 total hours,145 lectures,Beginner,True
"Three.js and TypeScriptLearn Threejs, TypeScript and NodeJS to create interactive 3D content on the web.Rating: 4.6 out of 52135 reviews8.5 total hours45 lecturesBeginnerCurrent price: $11.99Original price: $74.99",https://www.udemy.com/course/threejs-tutorials/,Sean Bradley,Rating: 4.6 out of 54.6,"2,135",$11.99,Original Price$74.99,8.5 total hours,45 lectures,Beginner,True
"Angular 2+ with Typescript - Essential TrainingLearn Angular 2 (or 4) from the ground up | This course combines a Project, Slides and Quizzes | Perfect for beginnersRating: 4.4 out of 51786 reviews3 total hours66 lecturesBeginnerCurrent price: $10.99Original price: $49.99",https://www.udemy.com/course/angular-2-training/,Patrick Schroeder,Rating: 4.4 out of 54.4,"1,786",$10.99,Original Price$49.99,3 total hours,66 lectures,Beginner,True
"Typescript Bootcamp: Beginner To Advanced (2024 Edition)Learn Typescript theory in depth, then apply it in practical projects: Node REST API with Express, TypeORM and moreRating: 4.5 out of 5980 reviews14.5 total hours141 lecturesAll LevelsCurrent price: $10.99Original price: $74.99",https://www.udemy.com/course/complete-typescript-2-course/,Angular University,Rating: 4.5 out of 54.5,980,$10.99,Original Price$74.99,14.5 total hours,141 lectures,All Levels,True
TypeScript Crash CourseLearn the most important features of TypeScript in a short time and apply them to your projects.Rating: 4.4 out of 5863 reviews3.5 total hours38 lecturesBeginnerCurrent price: $9.99Original price: $19.99,https://www.udemy.com/course/typescript-for-beginners-u/,Jan Schaffranek,Rating: 4.4 out of 54.4,863,$9.99,Original Price$19.99,3.5 total hours,38 lectures,Beginner,True
Angular 2 Crash Course with TypeScriptGet in-depth knowledge of Angular 2 and TypeScript with this crash course for all skill levels.Rating: 4.6 out of 5718 reviews4 total hours73 lecturesAll LevelsCurrent price: $10.99Original price: $19.99,https://www.udemy.com/course/angular-2-crash-course/,Stone River eLearning,Rating: 4.6 out of 54.6,718,$10.99,Original Price$19.99,4 total hours,73 lectures,All Levels,True
"React Testing with Jest / Vitest - TypeScriptBuild React app like a pro with React Testing Library, Jest, Vitest and TypeScript - learn how to write propper testsRating: 4.3 out of 5671 reviews5 total hours59 lecturesAll LevelsCurrent price: $11.99Original price: $59.99",https://www.udemy.com/course/typescript-with-react-jest-testing/,Alex Dan,Rating: 4.3 out of 54.3,671,$11.99,Original Price$59.99,5 total hours,59 lectures,All Levels,True
"TypeScript for developersUse TypeScript like a pro! Quickly learn basic and advanced Typescript and practice it with Node, Express and React!Rating: 4.6 out of 5665 reviews11 total hours114 lecturesIntermediateCurrent price: $10.99Original price: $64.99",https://www.udemy.com/course/typescript-full-stack-programming/,Alex Dan,Rating: 4.6 out of 54.6,665,$10.99,Original Price$64.99,11 total hours,114 lectures,Intermediate,True
Typescript & React JS Course with React & Typescript ProjectTypescript and ReactJS course helps you understand React JS &amp;; Type script in detail with real Typescript React ProjectsRating: 4.5 out of 5593 reviews34.5 total hours287 lecturesAll LevelsCurrent price: $9.99Original price: $59.99,https://www.udemy.com/course/typescript-react-js-course-with-react-typescript-project/,"Oak Academy, OAK Academy Team",Rating: 4.5 out of 54.5,593,$9.99,Original Price$59.99,34.5 total hours,287 lectures,All Levels,True
Best practices & advanced TypeScript tips for React devsAre you a React developer trying to get the most benefits from TypeScript? Then this is the course for you.Rating: 4.3 out of 5498 reviews3.5 total hours21 lecturesIntermediateCurrent price: $9.99Original price: $39.99,https://www.udemy.com/course/best-practices-advanced-typescript-tips-for-react-devs/,Maurice de Beijer,Rating: 4.3 out of 54.3,498,$9.99,Original Price$39.99,3.5 total hours,21 lectures,Intermediate,True
Angular Material: Ultimate Masterclass With Angular 9 (2020)Become A Highly Paid Angular 9 Developer And Master Angular Material & TypeScriptRating: 4.4 out of 5460 reviews12 total hours101 lecturesAll LevelsCurrent price: $10.99Original price: $49.99,https://www.udemy.com/course/angular-material-masterclass/,"Rangel Stoilov, Shahzaib Kamal",Rating: 4.4 out of 54.4,460,$10.99,Original Price$49.99,12 total hours,101 lectures,All Levels,True
Advanced TypeScript - A Production-grade TypeScript CourseBecome the TypeScript guru at your company with this comprehensive production-grade advanced TypeScript course.Rating: 4.5 out of 5328 reviews10 total hours166 lecturesExpertCurrent price: $9.99Original price: $54.99,https://www.udemy.com/course/advanced-typescript-bible/,CodeLicks Academy,Rating: 4.5 out of 54.5,328,$9.99,Original Price$54.99,10 total hours,166 lectures,Expert,True
"Practical TypescriptUnleash the Power of TypeScript: Dive into Type Annotations, Generics, React Integration, and Build Modern AppsRating: 4.7 out of 5278 reviews20 total hours216 lecturesBeginnerCurrent price: $9.99Original price: $59.99",https://www.udemy.com/course/practical-typescript/,Jānis Smilga,Rating: 4.7 out of 54.7,278,$9.99,Original Price$59.99,20 total hours,216 lectures,Beginner,True
TypeScript for Beginners: Mastering TypeScript FundamentalsUnlock the Power of TypeScript for Modern Web DevelopmentRating: 4.4 out of 5265 reviews2 total hours40 lecturesAll LevelsCurrent price: $9.99Original price: $19.99,https://www.udemy.com/course/typescript-for-beginners-mastering-typescript-fundamentals/,Meta Brains,Rating: 4.4 out of 54.4,265,$9.99,Original Price$19.99,2 total hours,40 lectures,All Levels,True
"Mastering TypeScript with Marathon Interview QuestionsWatch, learn & practice TypeScript basics to advanced concepts & crack any interview!Rating: 4.7 out of 5234 reviews7.5 total hours84 lecturesAll LevelsCurrent price: $10.99Original price: $49.99",https://www.udemy.com/course/mastering-typescript-with-marathon-interview-questions/,Nirmal Joshi,Rating: 4.7 out of 54.7,234,$10.99,Original Price$49.99,7.5 total hours,84 lectures,All Levels,True
"Cucumber Playwright TypeScript Automation FrameworkLearn how to develop a world class Cucumber, Playwright & Typescript automation framework from the ground up.Rating: 4.3 out of 5231 reviews33 total hours227 lecturesAll LevelsCurrent price: $19.99",https://www.udemy.com/course/build-a-cucumber-playwright-typescript-automation-framework/,Cameron Bradley,Rating: 4.3 out of 54.3,231,$19.99,,33 total hours,227 lectures,All Levels,True
Typescript | Type script & Typescript React from ScratchTypescript course helps you understand Typescript in detail with hands-on Typescript &amp; React Typescript projectsRating: 4.4 out of 5162 reviews12.5 total hours113 lecturesAll LevelsCurrent price: $9.99Original price: $59.99,https://www.udemy.com/course/typescript-type-script-typescript-react-from-scratch/,"Oak Academy, OAK Academy Team",Rating: 4.4 out of 54.4,162,$9.99,Original Price$59.99,12.5 total hours,113 lectures,All Levels,True
"TypeScript Developer Course in 2025 – Beginner to ExpertLearn TypeScript, leverage its Power to Create Production-Grade Web Applications and Take Your Skills to the Next LevelRating: 4.5 out of 5124 reviews21 total hours236 lecturesAll LevelsCurrent price: $9.99Original price: $49.99",https://www.udemy.com/course/typescript-developer-course-beginner-to-expert/,Muslim Helalee,Rating: 4.5 out of 54.5,124,$9.99,Original Price$49.99,21 total hours,236 lectures,All Levels,True
"Comprehensive TypeScriptMaster TypeScript and its many useful features. Learn interfaces, classes, types and functions, and much more!Rating: 3.8 out of 5111 reviews4.5 total hours51 lecturesAll LevelsCurrent price: $10.99Original price: $19.99",https://www.udemy.com/course/typescript101/,Daniel Stern,Rating: 3.8 out of 53.8,111,$10.99,Original Price$19.99,4.5 total hours,51 lectures,All Levels,True
Angular & TypeScript Complete Course – 20+ Practice TestsLearn Angular and TypeScript from fundamentals to advanced concepts with a real-world live projectRating: 4.3 out of 5110 reviews18.5 total hours53 lecturesIntermediateCurrent price: $11.99Original price: $19.99,https://www.udemy.com/course/angular4-typescript-from-basic-to-advanced/,Sandeep Soni,Rating: 4.3 out of 54.3,110,$11.99,Original Price$19.99,18.5 total hours,53 lectures,Intermediate,True
MSK TypeScript BootcampGet started with TypeScript and start using Type annotations in your projectsRating: 4.5 out of 5101 reviews3.5 total hours57 lecturesBeginnerCurrent price: $9.99Original price: $19.99,https://www.udemy.com/course/msk-typescript-bootcamp-level-1/,Manoj Satishkumar,Rating: 4.5 out of 54.5,101,$9.99,Original Price$19.99,3.5 total hours,57 lectures,Beginner,True
