title,url,instructor,rating,reviews_count,price,original_price,duration,lectures,level,bestseller
".NET 8 Microservices: DDD, CQRS, Vertical/Clean ArchitectureDevelop Microservices on .NET 8 used ASP.NET Web API, Docker, RabbitMQ, MassTransit, gRPC, Yarp Gateway, Redis,SqlServerRating: 4.6 out of 57949 reviews28.5 total hours350 lecturesBeginnerCurrent price: $11.99Original price: $79.99",https://www.udemy.com/course/microservices-architecture-and-implementation-on-dotnet/,Mehmet Ozkaya,Rating: 4.6 out of 54.6,"7,949",$11.99,Original Price$79.99,28.5 total hours,350 lectures,Beginner,False
"Build Microservices with .NET & Amazon Web ServicesEvent-Driven Microservices with Dotnet and AWS, Lambda, Docker, Kafka, RabbitMQ, etc.Rating: 4.3 out of 51509 reviews9 total hours97 lecturesAll LevelsCurrent price: $10.99Original price: $74.99",https://www.udemy.com/course/build-microservices-with-aspnet-core-amazon-web-services/,Aref Karimi,Rating: 4.3 out of 54.3,"1,509",$10.99,Original Price$74.99,9 total hours,97 lectures,All Levels,False
"ASP.NET Core Identity & SecurityASP.NET Core Identity , 2FA/MFA,  OAuth, Jason Web Token (Jwt),  Microservices Security and OWASPRating: 4.5 out of 52491 reviews4.5 total hours39 lecturesAll LevelsCurrent price: $10.99Original price: $49.99",https://www.udemy.com/course/aspnet-core-2-security-and-identity-management-with-c/,Aref Karimi,Rating: 4.5 out of 54.5,"2,491",$10.99,Original Price$49.99,4.5 total hours,39 lectures,All Levels,False
C# Memory Tricks: Learn How To Master The Garbage CollectorThis course teaches you advanced C# memory management tricks that every professional .NET developer must know.Rating: 4.9 out of 51705 reviews3.5 total hours28 lecturesAll LevelsCurrent price: $11.99Original price: $69.99,https://www.udemy.com/course/csharp-memory-tricks-learn-how-to-master-the-garbage-collector/,Mark Farragher,Rating: 4.9 out of 54.9,"1,705",$11.99,Original Price$69.99,3.5 total hours,28 lectures,All Levels,False
Design Microservices Architecture with Patterns & PrinciplesEvolve from Monolithic to Event-driven Microservices Architecture with designing High Scalable and High Available systemRating: 4.5 out of 57138 reviews15 total hours151 lecturesBeginnerCurrent price: $9.99Original price: $64.99,https://www.udemy.com/course/design-microservices-architecture-with-patterns-principles/,Mehmet Ozkaya,Rating: 4.5 out of 54.5,"7,138",$9.99,Original Price$64.99,15 total hours,151 lectures,Beginner,False
The Complete Microservices & Event-Driven ArchitectureMaster Modern Software Architecture. Design Highly Scalable Systems using Microservices &amp; Event-Driven ArchitectureRating: 4.7 out of 54410 reviews5.5 total hours33 lecturesAll LevelsCurrent price: $9.99Original price: $59.99,https://www.udemy.com/course/the-complete-microservices-event-driven-architecture/,"Michael Pogrebinsky | Software Architecture, System Design, Java Expert, Top Developer Academy LLC",Rating: 4.7 out of 54.7,"4,410",$9.99,Original Price$59.99,5.5 total hours,33 lectures,All Levels,False
OAuth 2.0 in Spring Boot ApplicationsLearn to secure Spring Boot applications with the New OAuth 2.0 Stack in Spring Security 5Rating: 4.8 out of 53727 reviews11 total hours188 lecturesAll LevelsCurrent price: $10.99Original price: $74.99,https://www.udemy.com/course/oauth2-in-spring-boot-applications/,Sergey Kargopolov,Rating: 4.8 out of 54.8,"3,727",$10.99,Original Price$74.99,11 total hours,188 lectures,All Levels,False
"[NEW] Building Microservices with Spring Boot & Spring CloudBuild Microservices using Java, REST API, Spring Boot 3, Spring Cloud, React JS, Kafka, RabbitMQ, Docker & IntelliJ IDEARating: 4.7 out of 53609 reviews41.5 total hours403 lecturesBeginnerCurrent price: $9.99Original price: $59.99",https://www.udemy.com/course/building-microservices-with-spring-boot-and-spring-cloud/,Ramesh Fadatare (Java Guides),Rating: 4.7 out of 54.7,"3,609",$9.99,Original Price$59.99,41.5 total hours,403 lectures,Beginner,False
"Microservices: Clean Architecture, DDD, SAGA, Outbox & KafkaLearn Spring boot microservices with Clean and Hexagonal architectures, DDD, SAGA, Outbox, CQRS, Kafka, Kubernetes &amp; GKERating: 4.6 out of 53289 reviews21 total hours123 lecturesAll LevelsCurrent price: $9.99Original price: $59.99",https://www.udemy.com/course/microservices-clean-architecture-ddd-saga-outbox-kafka-kubernetes/,"Ali Gelenler, EA Algorithm",Rating: 4.6 out of 54.6,"3,289",$9.99,Original Price$59.99,21 total hours,123 lectures,All Levels,False
Domain Driven Design & Microservices for ArchitectsLearn how to build Microservices applications starting with business analysis and domain driven designRating: 4.5 out of 53261 reviews12.5 total hours115 lecturesAll LevelsCurrent price: $10.99Original price: $64.99,https://www.udemy.com/course/domain-driven-design-and-microservices/,Rajeev Sakhuja,Rating: 4.5 out of 54.5,"3,261",$10.99,Original Price$64.99,12.5 total hours,115 lectures,All Levels,False
"Serverless Framework Bootcamp: Node.js, AWS & MicroservicesLearn how to develop reliable and scalable back-end applications effortlessly using Serverless FrameworkRating: 4.3 out of 53152 reviews5.5 total hours78 lecturesAll LevelsCurrent price: $10.99Original price: $64.99",https://www.udemy.com/course/serverless-framework/,Ariel Weinberger,Rating: 4.3 out of 54.3,"3,152",$10.99,Original Price$64.99,5.5 total hours,78 lectures,All Levels,False
"Complete Microservices with GoBuilding, scaling and deploying distributed systems in Golang and KubernetesRating: 4.3 out of 5201 reviews20 total hours98 lecturesBeginnerCurrent price: $9.99Original price: $19.99",https://www.udemy.com/course/complete-microservices-with-go/,Tiago Taquelim,Rating: 4.3 out of 54.3,201,$9.99,Original Price$19.99,20 total hours,98 lectures,Beginner,False
"The Complete Traefik Training CourseLearn to Deploy, Configure, and Maintain TraefikRating: 4.3 out of 51011 reviews5 total hours66 lecturesAll LevelsCurrent price: $10.99Original price: $49.99",https://www.udemy.com/course/the-complete-traefik-training-course/,"Brian Christner, Docker Captain Program",Rating: 4.3 out of 54.3,"1,011",$10.99,Original Price$49.99,5 total hours,66 lectures,All Levels,False
"API Functional Testing - Master Class & Microservices BasicsAPI Testing and Validation Across Protocols, Workflows, and Continuous Integration PipelinesRating: 4.2 out of 598 reviews30 total hours30 lecturesAll LevelsCurrent price: $9.99Original price: $49.99",https://www.udemy.com/course/api-testing-with-postman-microservices-step-by-step-guide/,"Kumar Gupta Isha Training Solutions, Anand Kumar Gupta, Krishana A",Rating: 4.2 out of 54.2,98,$9.99,Original Price$49.99,30 total hours,30 lectures,All Levels,False
Microservices Fundamentals - Gain Solid UnderstandingMaster the most popular Software Architecture StyleRating: 4.0 out of 523 reviews4 total hours22 lecturesBeginnerCurrent price: $9.99Original price: $19.99,https://www.udemy.com/course/microservices-fundamentals-gain-solid-understanding/,"ClayDesk E-learning, Syed Raza, Ali Bokhari, Myra Gul",Rating: 4.0 out of 54.0,23,$9.99,Original Price$19.99,4 total hours,22 lectures,Beginner,False
"Spring Cloud Quick OverviewJava, Spring cloud, MicroservicesRating: 2.9 out of 5208 reviews30 total mins14 lecturesIntermediateCurrent price: $9.99Original price: $19.99",https://www.udemy.com/course/spring-cloud-quick-overview/,Amir Serry,Rating: 2.9 out of 52.9,208,$9.99,Original Price$19.99,,14 lectures,Intermediate,False
"LEARNING PATH: Java: Microservices with Java for ExpertsDeploy smaller, lighter, and faster services that can be implemented easily in a Java production environmentRating: 3.2 out of 538 reviews5 total hours40 lecturesExpertCurrent price: $10.99Original price: $39.99",https://www.udemy.com/course/learning-path-java-microservices-with-java-for-experts/,Packt Publishing,Rating: 3.2 out of 53.2,38,$10.99,Original Price$39.99,5 total hours,40 lectures,Expert,False
"Kafka Event Driven Microservices With Java + Spring [Part-2]Apache Kafka with Spring Boot: Architectural Patterns - Saga, Choreography, Orchestrator, OutBox, Fan Out, Fan In etcRating: 4.5 out of 5103 reviews18 total hours210 lecturesAll LevelsCurrent price: $9.99Original price: $19.99",https://www.udemy.com/course/saga-pattern/,Vinoth Selvaraj,Rating: 4.5 out of 54.5,103,$9.99,Original Price$19.99,18 total hours,210 lectures,All Levels,False
Spring rSocket Masterclass: High Performance MicroservicesUnlock High-Performance Communication and Scalability using rSocket and Java Reactive ProgrammingRating: 4.7 out of 5216 reviews10 total hours140 lecturesAll LevelsCurrent price: $11.99Original price: $69.99,https://www.udemy.com/course/spring-rsocket/,Vinoth Selvaraj,Rating: 4.7 out of 54.7,216,$11.99,Original Price$69.99,10 total hours,140 lectures,All Levels,False
"Microservices with Java Spring Boot and Spring CloudLearn OpenFeign REST Client, Spring Cloud Eureka, API Gateway, Circuit Breaker, Resilience4j, Config Server,LoadBalancerRating: 4.5 out of 54772 reviews4 total hours68 lecturesBeginnerCurrent price: $10.99Original price: $74.99",https://www.udemy.com/course/microservices-with-java-spring-boot-spring-cloud-eureka-api-gateway/,Infybuzz Learning,Rating: 4.5 out of 54.5,"4,772",$10.99,Original Price$74.99,4 total hours,68 lectures,Beginner,False
Apache Kafka for Event-Driven Spring Boot MicroservicesLearn to build and test event-driven Spring Boot Microservices using Apache Kafka.Rating: 4.7 out of 52231 reviews14.5 total hours202 lecturesAll LevelsCurrent price: $9.99Original price: $64.99,https://www.udemy.com/course/apache-kafka-for-spring-boot-microservices/,Sergey Kargopolov,Rating: 4.7 out of 54.7,"2,231",$9.99,Original Price$64.99,14.5 total hours,202 lectures,All Levels,False
"Event-Driven Microservices, CQRS, SAGA, Axon 4, Spring BootLearn to build distributed Event-driven Microservices, CQRS, Event Sourcing, SAGA and Transactions.Rating: 4.7 out of 52389 reviews9.5 total hours172 lecturesAll LevelsCurrent price: $10.99Original price: $69.99",https://www.udemy.com/course/spring-boot-microservices-cqrs-saga-axon-framework/,Sergey Kargopolov,Rating: 4.7 out of 54.7,"2,389",$10.99,Original Price$69.99,9.5 total hours,172 lectures,All Levels,False
"Working with Microservices in Go (Golang)Build highly available, scalable, resilient distributed applications using GoRating: 4.7 out of 53088 reviews11.5 total hours131 lecturesIntermediateCurrent price: $9.99Original price: $59.99",https://www.udemy.com/course/working-with-microservices-in-go/,Trevor Sawler,Rating: 4.7 out of 54.7,"3,088",$9.99,Original Price$59.99,11.5 total hours,131 lectures,Intermediate,False
Getting Started .NET Core Microservices RabbitMQBuild .NET Core Microservices using RabbitMQ MessagingRating: 4.5 out of 52790 reviews4.5 total hours78 lecturesAll LevelsCurrent price: $10.99Original price: $49.99,https://www.udemy.com/course/getting-started-net-core-microservices-rabbitmq/,Manish Narayan,Rating: 4.5 out of 54.5,"2,790",$10.99,Original Price$49.99,4.5 total hours,78 lectures,All Levels,False
"Event-Driven Microservices: Spring Boot, Kafka and ElasticMaster event-driven microservices architecture with patterns using Spring boot, Spring cloud, Kafka and ElasticsearchRating: 4.6 out of 52314 reviews16 total hours121 lecturesIntermediateCurrent price: $10.99Original price: $74.99",https://www.udemy.com/course/event-driven-microservices-spring-boot-kafka-and-elasticsearch/,"Ali Gelenler, EA Algorithm",Rating: 4.6 out of 54.6,"2,314",$10.99,Original Price$74.99,16 total hours,121 lectures,Intermediate,False
"Microservices with Spring Boot, Spring Cloud, Docker, K8sBuild Microservices with Java, Spring Boot, Spring Cloud, Docker, Kubernetes, Okta, Spring Security, CI/CD, GCPRating: 4.5 out of 51771 reviews20.5 total hours192 lecturesAll LevelsCurrent price: $9.99Original price: $49.99",https://www.udemy.com/course/microservices-with-spring-boot/,Shabbir Dawoodi,Rating: 4.5 out of 54.5,"1,771",$9.99,Original Price$49.99,20.5 total hours,192 lectures,All Levels,False
.NET Microservices: CQRS & Event Sourcing with KafkaLearn how to create microservices in C# that are based on CQRS and Event Sourcing. Powered by .NET and Apache Kafka.Rating: 4.2 out of 51698 reviews8.5 total hours91 lecturesAll LevelsCurrent price: $9.99Original price: $54.99,https://www.udemy.com/course/net-microservices-cqrs-event-sourcing-with-kafka/,Sean Campbell,Rating: 4.2 out of 54.2,"1,698",$9.99,Original Price$54.99,8.5 total hours,91 lectures,All Levels,False
Microservices Interview Questions and AnswersTop Microservices Interview Questions with Detailed AnswersRating: 4.4 out of 51632 reviews2.5 total hours56 lecturesAll LevelsCurrent price: $9.99Original price: $39.99,https://www.udemy.com/course/microservices-interview-questions-passsing-guarranteed/,Aref Karimi,Rating: 4.4 out of 54.4,"1,632",$9.99,Original Price$39.99,2.5 total hours,56 lectures,All Levels,False
"A Beginner's Guide to a Microservices ArchitectureLearn the Microservices overall Architecture, Building Blocks, Key Advantages, Challenges and Industry Case StudiesRating: 4.5 out of 51589 reviews2 total hours25 lecturesBeginnerCurrent price: $12.99Original price: $34.99",https://www.udemy.com/course/a-beginners-guide-to-a-microservices-architecture/,Idan Gabrieli,Rating: 4.5 out of 54.5,"1,589",$12.99,Original Price$34.99,2 total hours,25 lectures,Beginner,False
REST APIs using Spring Data RESTBuild an end to end REST API  Project in easy stepsRating: 4.3 out of 51529 reviews5 total hours101 lecturesAll LevelsCurrent price: $10.99Original price: $74.99,https://www.udemy.com/course/microservices-rest-apis-using-spring-data-rest/,Bharath Thippireddy,Rating: 4.3 out of 54.3,"1,529",$10.99,Original Price$74.99,5 total hours,101 lectures,All Levels,False
Microservices Security - The Complete GuideDesign secure and robust microservices systems using the most up-to-date security best practicesRating: 4.6 out of 51528 reviews5 total hours59 lecturesIntermediateCurrent price: $9.99Original price: $49.99,https://www.udemy.com/course/microservices-security-the-complete-guide/,Memi Lavi,Rating: 4.6 out of 54.6,"1,528",$9.99,Original Price$49.99,5 total hours,59 lectures,Intermediate,False
"Deploying .Net Microservices with K8s, AKS and Azure DevOpsDeploying .Net Microservices to Kubernetes, move cloud Azure Kubernetes Services(AKS), Automating with Azure DevOpsRating: 4.6 out of 51419 reviews10.5 total hours110 lecturesIntermediateCurrent price: $15.99Original price: $109.99",https://www.udemy.com/course/deploying-net-microservices-with-k8s-aks-and-azure-devops/,Mehmet Ozkaya,Rating: 4.6 out of 54.6,"1,419",$15.99,Original Price$109.99,10.5 total hours,110 lectures,Intermediate,False
Microservices Contract Testing with PactThis Course explains Why/How to write contract tests for  Testing Microservices using Pact Testing tool on Live ProjectsRating: 4.5 out of 51312 reviews4 total hours24 lecturesAll LevelsCurrent price: $9.99Original price: $54.99,https://www.udemy.com/course/microservices-contract-testing-with-pact/,"Rahul Shetty Academy, Venugopal Rao",Rating: 4.5 out of 54.5,"1,312",$9.99,Original Price$54.99,4 total hours,24 lectures,All Levels,False
"Build a Microservices app with  .Net and NextJS from scratchHow to build a microservices based app using .Net, NextJS, IdentityServer, RabbitMQ running on Docker and KubernetesRating: 4.8 out of 51285 reviews31.5 total hours240 lecturesIntermediateCurrent price: $9.99Original price: $59.99",https://www.udemy.com/course/build-a-microservices-app-with-dotnet-and-nextjs-from-scratch/,Neil Cummings,Rating: 4.8 out of 54.8,"1,285",$9.99,Original Price$59.99,31.5 total hours,240 lectures,Intermediate,False
"Secure .Net Microservices with IdentityServer4 OAuth2,OpenIDSecuring .Net Microservices with IdentityServer4 using OAuth2, OpenID Connect and Ocelot API GatewayRating: 4.1 out of 51229 reviews5.5 total hours76 lecturesIntermediateCurrent price: $10.99Original price: $69.99",https://www.udemy.com/course/secure-net-microservices-with-identityserver4-oauth2openid/,Mehmet Ozkaya,Rating: 4.1 out of 54.1,"1,229",$10.99,Original Price$69.99,5.5 total hours,76 lectures,Intermediate,False
